,b,k1,hits@10,hits@5,hits@3,hits@1
576,0.9,1.8,0.9402173913043478,0.875,0.7880434782608695,0.6141304347826086
577,0.9,1.9000000000000001,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6141304347826086
578,0.9,2.0,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.625
579,0.9,2.1,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6304347826086957
580,0.9,2.2,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6304347826086957
581,0.9,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6195652173913043
582,0.9,2.4000000000000004,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6195652173913043
583,0.9,2.5,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
584,0.9,2.6,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
585,0.9,2.7,0.9456521739130435,0.8804347826086957,0.7880434782608695,0.6141304347826086
586,0.9,2.8000000000000003,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.6141304347826086
587,0.9,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.6141304347826086
588,0.9,3.0,0.9510869565217391,0.8858695652173914,0.7989130434782609,0.6086956521739131
589,0.9500000000000001,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
590,0.9500000000000001,0.1,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.5163043478260869
591,0.9500000000000001,0.2,0.8858695652173914,0.8586956521739131,0.7608695652173914,0.532608695652174
592,0.9500000000000001,0.30000000000000004,0.8913043478260869,0.8641304347826086,0.7663043478260869,0.5597826086956522
593,0.9500000000000001,0.4,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5597826086956522
594,0.9500000000000001,0.5,0.907608695652174,0.8641304347826086,0.7663043478260869,0.5597826086956522
595,0.9500000000000001,0.6000000000000001,0.9184782608695652,0.8641304347826086,0.7771739130434783,0.5706521739130435
596,0.9500000000000001,0.7000000000000001,0.9239130434782609,0.8695652173913043,0.7717391304347826,0.5760869565217391
597,0.9500000000000001,0.8,0.9239130434782609,0.8695652173913043,0.7771739130434783,0.5869565217391305
598,0.9500000000000001,0.9,0.9239130434782609,0.8641304347826086,0.7880434782608695,0.592391304347826
599,0.9500000000000001,1.0,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.592391304347826
600,0.9500000000000001,1.1,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.592391304347826
601,0.9500000000000001,1.2000000000000002,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.592391304347826
602,0.9500000000000001,1.3,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.6086956521739131
603,0.9500000000000001,1.4000000000000001,0.9293478260869565,0.875,0.7880434782608695,0.6141304347826086
604,0.9500000000000001,1.5,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6141304347826086
605,0.9500000000000001,1.6,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6195652173913043
606,0.9500000000000001,1.7000000000000002,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6195652173913043
607,0.9500000000000001,1.8,0.9402173913043478,0.8695652173913043,0.7880434782608695,0.6141304347826086
608,0.9500000000000001,1.9000000000000001,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6141304347826086
609,0.9500000000000001,2.0,0.9456521739130435,0.8641304347826086,0.782608695652174,0.6195652173913043
610,0.9500000000000001,2.1,0.9456521739130435,0.8641304347826086,0.782608695652174,0.625
611,0.9500000000000001,2.2,0.9456521739130435,0.8641304347826086,0.782608695652174,0.625
612,0.9500000000000001,2.3000000000000003,0.9456521739130435,0.8641304347826086,0.782608695652174,0.6195652173913043
613,0.9500000000000001,2.4000000000000004,0.9456521739130435,0.8695652173913043,0.782608695652174,0.6141304347826086
614,0.9500000000000001,2.5,0.9456521739130435,0.8695652173913043,0.782608695652174,0.6141304347826086
615,0.9500000000000001,2.6,0.9456521739130435,0.8695652173913043,0.782608695652174,0.6086956521739131
616,0.9500000000000001,2.7,0.9456521739130435,0.8804347826086957,0.7880434782608695,0.6141304347826086
617,0.9500000000000001,2.8000000000000003,0.9510869565217391,0.8804347826086957,0.7989130434782609,0.6141304347826086
618,0.9500000000000001,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.8043478260869565,0.6141304347826086
619,0.9500000000000001,3.0,0.9510869565217391,0.8858695652173914,0.8043478260869565,0.6141304347826086
620,1.0,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
621,1.0,0.1,0.8858695652173914,0.8532608695652174,0.7663043478260869,0.5163043478260869
622,1.0,0.2,0.8858695652173914,0.8586956521739131,0.7663043478260869,0.532608695652174
623,1.0,0.30000000000000004,0.8913043478260869,0.8641304347826086,0.7663043478260869,0.5543478260869565
624,1.0,0.4,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5543478260869565
625,1.0,0.5,0.907608695652174,0.8641304347826086,0.7663043478260869,0.5597826086956522
626,1.0,0.6000000000000001,0.9184782608695652,0.8641304347826086,0.7717391304347826,0.5706521739130435
627,1.0,0.7000000000000001,0.9239130434782609,0.8641304347826086,0.7771739130434783,0.5760869565217391
628,1.0,0.8,0.9239130434782609,0.8695652173913043,0.7771739130434783,0.5869565217391305
629,1.0,0.9,0.9239130434782609,0.8586956521739131,0.7880434782608695,0.592391304347826
630,1.0,1.0,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.592391304347826
631,1.0,1.1,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.5869565217391305
632,1.0,1.2000000000000002,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.5869565217391305
633,1.0,1.3,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.6032608695652174
634,1.0,1.4000000000000001,0.9293478260869565,0.875,0.782608695652174,0.6141304347826086
635,1.0,1.5,0.9293478260869565,0.8695652173913043,0.7934782608695652,0.6195652173913043
636,1.0,1.6,0.9293478260869565,0.8695652173913043,0.7934782608695652,0.6195652173913043
637,1.0,1.7000000000000002,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6195652173913043
638,1.0,1.8,0.9347826086956522,0.8695652173913043,0.782608695652174,0.6141304347826086
639,1.0,1.9000000000000001,0.9456521739130435,0.8641304347826086,0.782608695652174,0.6141304347826086
640,1.0,2.0,0.9456521739130435,0.8641304347826086,0.782608695652174,0.625
641,1.0,2.1,0.9456521739130435,0.8641304347826086,0.782608695652174,0.625
642,1.0,2.2,0.9456521739130435,0.8641304347826086,0.782608695652174,0.625
643,1.0,2.3000000000000003,0.9456521739130435,0.8641304347826086,0.782608695652174,0.6195652173913043
644,1.0,2.4000000000000004,0.9456521739130435,0.8641304347826086,0.782608695652174,0.6141304347826086
645,1.0,2.5,0.9456521739130435,0.8695652173913043,0.782608695652174,0.6141304347826086
646,1.0,2.6,0.9456521739130435,0.875,0.782608695652174,0.6086956521739131
647,1.0,2.7,0.9456521739130435,0.875,0.7989130434782609,0.6141304347826086
648,1.0,2.8000000000000003,0.9510869565217391,0.8804347826086957,0.8043478260869565,0.6141304347826086
649,1.0,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.8097826086956522,0.6195652173913043
650,1.0,3.0,0.9510869565217391,0.8858695652173914,0.8097826086956522,0.6195652173913043
