,query type,fields,hits@10,hits@5,hits@3,hits@1
89,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^2.0')",0.9293478260869565,0.8369565217391305,0.7554347826086957,0.5434782608695652
90,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.9293478260869565,0.8315217391304348,0.7771739130434783,0.5597826086956522
91,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.9239130434782609,0.8315217391304348,0.7771739130434783,0.5597826086956522
92,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.9239130434782609,0.8260869565217391,0.7771739130434783,0.5597826086956522
93,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.9239130434782609,0.842391304347826,0.7771739130434783,0.5434782608695652
94,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^2.0')",0.9184782608695652,0.842391304347826,0.7608695652173914,0.5434782608695652
95,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.9021739130434783,0.8206521739130435,0.7717391304347826,0.5271739130434783
96,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.9021739130434783,0.8206521739130435,0.7717391304347826,0.5271739130434783
97,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.9021739130434783,0.8206521739130435,0.7717391304347826,0.5271739130434783
98,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.75')",0.907608695652174,0.8369565217391305,0.7663043478260869,0.5163043478260869
99,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.9021739130434783,0.8369565217391305,0.7608695652173914,0.5217391304347826
100,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.0')",0.907608695652174,0.8152173913043478,0.7445652173913043,0.5489130434782609
101,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.25')",0.907608695652174,0.8152173913043478,0.7445652173913043,0.5489130434782609
102,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.5')",0.907608695652174,0.8152173913043478,0.7445652173913043,0.5489130434782609
103,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^1.75')",0.907608695652174,0.8152173913043478,0.7445652173913043,0.5434782608695652
104,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.0', 'ne^2.0')",0.907608695652174,0.8152173913043478,0.7391304347826086,0.532608695652174
105,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.9239130434782609,0.8315217391304348,0.75,0.5489130434782609
106,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.9239130434782609,0.8315217391304348,0.75,0.5489130434782609
107,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.9239130434782609,0.8315217391304348,0.75,0.5489130434782609
108,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.9239130434782609,0.8315217391304348,0.75,0.5434782608695652
109,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.25', 'ne^2.0')",0.9239130434782609,0.8315217391304348,0.7445652173913043,0.532608695652174
110,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.0')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5543478260869565
111,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.25')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5543478260869565
112,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.5')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5543478260869565
113,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5489130434782609
114,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.9239130434782609,0.842391304347826,0.7554347826086957,0.5380434782608695
115,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.9293478260869565,0.8369565217391305,0.7608695652173914,0.5597826086956522
116,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.9293478260869565,0.8369565217391305,0.7608695652173914,0.5597826086956522
117,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5597826086956522
118,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.9239130434782609,0.8369565217391305,0.7608695652173914,0.5543478260869565
119,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.9239130434782609,0.8369565217391305,0.7554347826086957,0.5434782608695652
120,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.0')",0.9239130434782609,0.8260869565217391,0.7771739130434783,0.5543478260869565
121,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.9239130434782609,0.8260869565217391,0.7771739130434783,0.5543478260869565
122,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.9184782608695652,0.8260869565217391,0.7771739130434783,0.5543478260869565
123,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.9184782608695652,0.8260869565217391,0.7771739130434783,0.5489130434782609
124,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.9184782608695652,0.8369565217391305,0.7717391304347826,0.5380434782608695
125,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.0')",0.9402173913043478,0.8695652173913043,0.8043478260869565,0.5978260869565217
126,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.9402173913043478,0.8641304347826086,0.7989130434782609,0.5815217391304348
127,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.9347826086956522,0.8695652173913043,0.7989130434782609,0.5815217391304348
128,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.9347826086956522,0.8586956521739131,0.7880434782608695,0.5706521739130435
129,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^2.0')",0.9347826086956522,0.8586956521739131,0.7771739130434783,0.5380434782608695
130,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.0')",0.9293478260869565,0.8641304347826086,0.8206521739130435,0.592391304347826
131,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.25')",0.9293478260869565,0.8641304347826086,0.8152173913043478,0.5760869565217391
132,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.9239130434782609,0.8695652173913043,0.8152173913043478,0.5760869565217391
133,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.9239130434782609,0.8586956521739131,0.8097826086956522,0.5652173913043478
134,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^2.0')",0.9239130434782609,0.8586956521739131,0.7934782608695652,0.532608695652174
135,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.9239130434782609,0.8586956521739131,0.8152173913043478,0.5597826086956522
136,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.9293478260869565,0.8586956521739131,0.8043478260869565,0.5434782608695652
137,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.9239130434782609,0.8695652173913043,0.8097826086956522,0.5434782608695652
138,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.75')",0.9239130434782609,0.8586956521739131,0.8043478260869565,0.5271739130434783
139,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.9184782608695652,0.8586956521739131,0.7880434782608695,0.5
140,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.9184782608695652,0.842391304347826,0.7989130434782609,0.5054347826086957
141,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.9130434782608695,0.842391304347826,0.7880434782608695,0.5054347826086957
142,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.5')",0.9239130434782609,0.8532608695652174,0.782608695652174,0.5054347826086957
143,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.75')",0.9239130434782609,0.8532608695652174,0.782608695652174,0.5054347826086957
144,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.9239130434782609,0.8532608695652174,0.7771739130434783,0.47282608695652173
145,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.0')",0.9184782608695652,0.8369565217391305,0.7717391304347826,0.5163043478260869
146,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.25')",0.9130434782608695,0.8369565217391305,0.7717391304347826,0.5163043478260869
147,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.5')",0.9184782608695652,0.8369565217391305,0.7608695652173914,0.5163043478260869
148,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^1.75')",0.9130434782608695,0.8478260869565217,0.7608695652173914,0.5054347826086957
149,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.0', 'keywords^2.0', 'ne^2.0')",0.9130434782608695,0.8478260869565217,0.7608695652173914,0.4945652173913043
150,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.9239130434782609,0.8641304347826086,0.7989130434782609,0.5869565217391305
151,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.9239130434782609,0.8641304347826086,0.7934782608695652,0.5706521739130435
152,best_fields,"('title^1.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.9184782608695652,0.8695652173913043,0.7880434782608695,0.5706521739130435
